300 300
77 248 76
77 249 13
77 250 38
77 251 0
77 252 6
77 253 39
77 254 41
77 255 1
77 256 62
77 257 19
77 258 22
77 259 28
77 260 8
77 261 87
77 262 53
77 263 69
77 264 83
77 265 79
77 266 52
77 267 13
77 268 44
77 269 16
77 270 67
77 271 13
77 272 53
77 273 15
77 274 29
77 275 67
77 276 62
77 277 78
77 278 82
77 279 52
77 280 29
77 281 14
77 282 17
77 283 91
77 284 58
77 285 51
77 286 30
77 287 39
77 288 67
77 289 12
77 290 53
77 291 56
77 292 0
77 293 68
77 294 96
77 295 23
77 296 52
77 297 14
77 298 18
77 299 20
78 0 2
78 1 15
78 2 98
78 3 54
78 4 76
78 5 72
78 6 89
78 7 80
78 8 37
78 9 8
78 10 19
78 11 6
78 12 95
78 13 83
78 14 35
78 15 77
78 16 36
78 17 72
78 18 47
78 19 24
78 20 44
78 21 4
78 22 28
78 23 30
78 24 56
78 25 16
78 26 64
78 27 23
78 28 11
78 29 72
78 30 94
78 31 22
78 32 73
78 33 38
78 34 76
78 35 36
78 36 2
78 37 21
78 38 36
78 39 0
78 40 82
78 41 16
78 42 78
78 43 49
78 44 2
78 45 50
78 46 44
78 47 85
78 48 15
78 49 71
78 50 86
78 51 75
78 52 76
78 53 33
78 54 30
78 55 68
78 56 2
78 57 45
78 58 6
78 59 84
78 60 19
78 61 53
78 62 67
78 63 32
78 64 43
78 65 79
78 66 12
78 67 8
78 68 2
78 69 67
78 70 41
78 71 50
78 72 93
78 73 61
78 74 21
78 75 12
78 76 27
78 77 88
78 78 83
78 79 39
78 80 49
78 81 0
78 82 68
78 83 5
78 84 79
78 85 36
78 86 19
78 87 78
78 88 55
78 89 34
78 90 6
78 91 88
78 92 81
78 93 11
78 94 78
78 95 77
78 96 47
78 97 53
78 98 50
78 99 87
78 100 35
78 101 13
78 102 34
78 103 26
78 104 60
78 105 43
78 106 62
78 107 42
78 108 20
78 109 34
78 110 62
78 111 83
78 112 25
78 113 40
78 114 59
78 115 50
78 116 77
78 117 33
78 118 58
78 119 25
78 120 18
78 121 77
78 122 6
78 123 59
78 124 96
78 125 69
78 126 55
78 127 39
78 128 2
78 129 46
78 130 67
78 131 95
78 132 60
78 133 92
78 134 74
78 135 35
78 136 50
78 137 17
78 138 56
78 139 45
78 140 72
78 141 57
78 142 61
78 143 69
78 144 97
78 145 0
78 146 96
78 147 41
78 148 95
78 149 35
78 150 94
78 151 69
78 152 59
78 153 15
78 154 13
78 155 66
78 156 42
78 157 8
78 158 50
78 159 21
78 160 25
78 161 60
78 162 89
78 163 80
78 164 48
78 165 75
78 166 24
78 167 52
78 168 26
78 169 54
78 170 13
78 171 33
78 172 41
78 173 48
78 174 8
78 175 6
78 176 1
78 177 81
78 178 76
78 179 8
78 180 50
78 181 25
78 182 37
78 183 96
78 184 97
78 185 21
78 186 15
78 187 46
78 188 58
78 189 35
78 190 59
78 191 4
78 192 55
78 193 11
78 194 42
78 195 7
78 196 82
78 197 17
78 198 90
78 199 82
78 200 73
78 201 54
78 202 79
78 203 73
78 204 37
78 205 33
78 206 0
78 207 66
78 208 14
78 209 72
78 210 69
78 211 21
78 212 33
78 213 70
78 214 14
78 215 9
78 216 3
78 217 49
78 218 13
78 219 40
78 220 68
78 221 4
78 222 13
78 223 78
78 224 30
78 225 34
78 226 74
78 227 15
78 228 32
78 229 9
78 230 26
78 231 63
78 232 29
78 233 49
78 234 20
78 235 62
78 236 14
78 237 57
78 238 4
78 239 57
78 240 36
78 241 72
78 242 11
78 243 24
78 244 61
78 245 68
78 246 66
78 247 78
78 248 4
78 249 13
78 250 61
78 251 60
78 252 62
78 253 93
78 254 68
78 255 94
78 256 56
78 257 86
78 258 23
78 259 78
78 260 39
78 261 9
78 262 32
78 263 50
78 264 49
78 265 44
78 266 20
78 267 68
78 268 72
78 269 27
78 270 14
78 271 31
78 272 50
78 273 65
78 274 10
78 275 45
78 276 57
78 277 60
78 278 89
78 279 71
78 280 49
78 281 62
78 282 1
78 283 77
78 284 73
78 285 12
78 286 12
78 287 40
78 288 3
78 289 60
78 290 56
78 291 33
78 292 33
78 293 14
78 294 7
78 295 94
78 296 55
78 297 57
78 298 61
78 299 98
79 0 80
79 1 76
79 2 5
79 3 17
79 4 70
79 5 61
79 6 31
79 7 38
79 8 83
79 9 58
79 10 24
79 11 38
79 12 26
79 13 35
79 14 33
79 15 52
79 16 64
79 17 35
79 18 51
79 19 64
79 20 3
79 21 81
79 22 37
79 23 62
79 24 66
79 25 21
79 26 34
79 27 66
79 28 37
79 29 86
79 30 38
79 31 54
79 32 74
79 33 9
79 34 77
79 35 62
79 36 45
79 37 21
79 38 25
79 39 37
79 40 92
79 41 8
79 42 21
79 43 69
79 44 18
79 45 31
79 46 80
79 47 29
79 48 61
79 49 18
79 50 19
79 51 61
79 52 54
79 53 26
79 54 55
79 55 5
79 56 28
79 57 21
79 58 77
79 59 20
79 60 60
79 61 17
79 62 87
79 63 46
79 64 67
79 65 36
79 66 90
79 67 53
79 68 71
79 69 22
79 70 22
79 71 36
79 72 41
79 73 44
79 74 58
79 75 14
79 76 1
79 77 58
79 78 51
79 79 54
79 80 59
79 81 39
79 82 36
79 83 2
79 84 1
79 85 39
79 86 69
79 87 52
79 88 16
79 89 59
79 90 87
79 91 20
79 92 83
79 93 25
79 94 68
79 95 42
79 96 76
79 97 74
79 98 82
79 99 52
79 100 62
79 101 32
79 102 77
79 103 64
79 104 49
79 105 49
79 106 98
79 107 56
79 108 24
79 109 40
79 110 54
79 111 40
79 112 17
79 113 57
79 114 77
79 115 81
79 116 16
79 117 40
79 118 67
79 119 82
79 120 0
79 121 13
79 122 72
79 123 61
79 124 92
79 125 69
79 126 25
79 127 27
79 128 51
79 129 61
79 130 77
79 131 12
79 132 5
79 133 97
79 134 66
79 135 63
79 136 87
79 137 28
79 138 10
79 139 26
79 140 12
79 141 44
79 142 90
79 143 98
79 144 85
79 145 17
79 146 10
79 147 72
79 148 24
79 149 73
79 150 30
79 151 49
79 152 28
79 153 0
79 154 22
79 155 34
79 156 66
79 157 16
79 158 35
79 159 14
79 160 48
79 161 44
79 162 82
79 163 96
79 164 18
79 165 60
79 166 78
79 167 60
79 168 20
79 169 58
79 170 51
79 171 61
79 172 10
79 173 65
79 174 6
79 175 86
79 176 10
79 177 3
79 178 77
79 179 56
79 180 72
79 181 75
79 182 37
79 183 95
79 184 20
79 185 53
79 186 45
79 187 33
79 188 12
79 189 17
79 190 8
79 191 20
79 192 1
79 193 51
79 194 33
79 195 63
79 196 7
79 197 73
79 198 91
79 199 55
79 200 85
79 201 22
79 202 60
79 203 11
79 204 82
79 205 40
79 206 34
79 207 37
79 208 65
79 209 41
79 210 98
79 211 7
79 212 69
79 213 5
79 214 54
79 215 93
79 216 12
79 217 32
79 218 31
79 219 25
79 220 89
79 221 25
79 222 37
79 223 87
79 224 74
79 225 64
79 226 88
79 227 40
79 228 75
79 229 65
79 230 94
79 231 95
79 232 22
79 233 72
79 234 61
79 235 88
79 236 59
79 237 23
79 238 2
79 239 31
79 240 85
79 241 18
79 242 89
79 243 45
79 244 98
79 245 33
79 246 4
79 247 42
79 248 96
79 249 38
79 250 15
79 251 48
79 252 63
79 253 64
79 254 79
79 255 42
79 256 43
79 257 44
79 258 79
79 259 87
79 260 17
79 261 10
79 262 58
79 263 19
79 264 16
79 265 83
79 266 74
79 267 65
79 268 39
79 269 30
79 270 20
79 271 83
79 272 88
79 273 75
79 274 36
79 275 58
79 276 31
79 277 21
79 278 37
79 279 52
79 280 16
79 281 68
79 282 12
79 283 7
79 284 66
79 285 34
79 286 38
79 287 37
79 288 47
79 289 30
79 290 76
79 291 43
79 292 69
79 293 48
79 294 55
79 295 12
79 296 3
79 297 98
79 298 67
79 299 50
80 0 52
80 1 7
80 2 20
80 3 57
80 4 85
80 5 3
80 6 46
80 7 22
80 8 8
80 9 66
80 10 81
80 11 35
80 12 44
80 13 5
80 14 72
80 15 26
80 16 48
80 17 92
80 18 51
80 19 64
80 20 68
80 21 6
80 22 43
80 23 66
80 24 58
80 25 18
80 26 12
80 27 95
80 28 28
80 29 68
80 30 96
80 31 38
80 32 29
80 33 14
80 34 18
80 35 11
80 36 67
80 37 36
80 38 76
80 39 41
80 40 89
80 41 68
80 42 96
80 43 83
80 44 34
80 45 88
80 46 45
80 47 5
80 48 20
80 49 35
80 50 67
80 51 35
80 52 38
80 53 57
80 54 45
80 55 86
80 56 3
80 57 61
80 58 49
80 59 66
80 60 54
80 61 66
80 62 10
80 63 54
80 64 80
80 65 48
80 66 37
80 67 25
80 68 30
80 69 87
80 70 83
80 71 25
80 72 26
80 73 56
80 74 98
80 75 76
80 76 59
80 77 29
80 78 96
80 79 69
80 80 75
80 81 16
80 82 65
80 83 51
80 84 14
80 85 29
80 86 40
80 87 34
80 88 50
80 89 23
80 90 80
80 91 81
80 92 71
80 93 5
80 94 17
80 95 3
80 96 68
80 97 46
80 98 47
80 99 14
80 100 15
80 101 89
80 102 40
80 103 82
80 104 14
80 105 79
80 106 37
80 107 91
80 108 81
80 109 29
80 110 3
80 111 8
80 112 93
80 113 51
80 114 72
80 115 80
80 116 28
80 117 84
80 118 32
80 119 68
80 120 58
80 121 53
80 122 67
80 123 36
80 124 25
80 125 8
80 126 94
80 127 31
80 128 70
80 129 15
80 130 88
80 131 57
80 132 67
80 133 16
80 134 26
80 135 68
80 136 24
80 137 2
80 138 17
80 139 80
80 140 12
80 141 78
80 142 96
80 143 3
80 144 68
80 145 94
80 146 85
80 147 2
80 148 12
80 149 4
80 150 80
80 151 68
80 152 51
80 153 28
80 154 31
80 155 80
80 156 1
80 157 81
80 158 22
80 159 64
80 160 26
80 161 87
80 162 34
80 163 47
80 164 96
80 165 75
80 166 17
80 167 72
80 168 73
80 169 26
80 170 62
80 171 83
80 172 41
80 173 66
80 174 60
80 175 18
80 176 29
80 177 91
80 178 39
80 179 69
80 180 94
80 181 89
80 182 42
80 183 89
80 184 97
80 185 74
80 186 55
80 187 53
80 188 2
80 189 80
80 190 34
80 191 20
80 192 7
80 193 39
80 194 82
80 195 95
80 196 49
80 197 18
80 198 13
80 199 85
80 200 66
80 201 52
80 202 45
80 203 34
80 204 2
80 205 35
80 206 69
80 207 43
80 208 33
80 209 64
80 210 40
80 211 48
80 212 72
80 213 12
80 214 37
80 215 34
80 216 94
80 217 34
80 218 54
80 219 64
80 220 55
80 221 38
80 222 36
80 223 45
80 224 88
80 225 1
80 226 76
80 227 37
80 228 71
80 229 3
80 230 16
80 231 79
80 232 83
80 233 49
80 234 81
80 235 19
80 236 8
80 237 21
80 238 1
80 239 33
80 240 3
80 241 94
80 242 23
80 243 0
80 244 41
80 245 1
80 246 84
80 247 16
80 248 19
80 249 37
80 250 70
80 251 85
80 252 85
80 253 59
80 254 98
80 255 70
80 256 36
80 257 54
80 258 80
80 259 4
80 260 61
80 261 22
80 262 23
80 263 85
80 264 78
80 265 44
80 266 8
80 267 73
80 268 32
80 269 75
80 270 20
80 271 75
80 272 55
80 273 42
80 274 10
80 275 84
80 276 32
80 277 50
80 278 2
80 279 12
80 280 65
80 281 26
80 282 66
80 283 52
80 284 60
80 285 26
80 286 26
80 287 95
80 288 37
80 289 84
80 290 28
80 291 71
80 292 68
80 293 38
80 294 63
80 295 70
80 296 40
80 297 62
80 298 38
80 299 81
81 0 57
81 1 10
81 2 15
81 3 18
81 4 30
81 5 36
81 6 43
81 7 87
81 8 3
81 9 64
81 10 83
81 11 87
81 12 84
81 13 90
81 14 65
81 15 71
81 16 3
81 17 25
81 18 91
81 19 50
81 20 93
81 21 52
81 22 50
81 23 97
81 24 64
81 25 11
81 26 89
81 27 0
81 28 69
81 29 74
81 30 48
81 31 71
81 32 65
81 33 89
81 34 90
81 35 89
81 36 75
81 37 5
81 38 64
81 39 29
81 40 86
81 41 29
81 42 44
81 43 70
81 44 80
81 45 20
81 46 97
81 47 72
81 48 50
81 49 63
81 50 63
81 51 86
81 52 84
81 53 15
81 54 77
81 55 84
81 56 50
81 57 39
81 58 98
81 59 73
81 60 77
81 61 90
81 62 71
81 63 63
81 64 75
81 65 66
81 66 84
81 67 21
81 68 10
81 69 59
81 70 15
81 71 34
81 72 27
81 73 35
81 74 44
81 75 71
81 76 81
81 77 12
81 78 44
81 79 1
81 80 69
81 81 83
81 82 21
81 83 19
81 84 61
81 85 53
81 86 19
81 87 9
81 88 29
81 89 44
81 90 85
81 91 2
81 92 70
81 93 5
81 94 47
81 95 97
81 96 67
81 97 94
81 98 80
81 99 23
81 100 42
81 101 12
81 102 63
81 103 32
81 104 9
81 105 6
81 106 90
81 107 31
81 108 6
81 109 54
81 110 58
81 111 83
81 112 85
81 113 31
81 114 6
81 115 22
81 116 97
81 117 61
81 118 65
81 119 97
81 120 36
81 121 51
81 122 27
81 123 58
81 124 96
81 125 63
81 126 22
81 127 83
81 128 70
81 129 17
81 130 11
81 131 74
81 132 10
81 133 58
81 134 86
81 135 58
81 136 34
81 137 97
81 138 37
81 139 92
81 140 44
81 141 43
81 142 35
81 143 34
81 144 20
81 145 56
81 146 1
81 147 35
81 148 68
81 149 17
81 150 57
81 151 82
81 152 75
81 153 61
81 154 3
81 155 92
81 156 66
81 157 16
81 158 88
81 159 36
81 160 22
81 161 6
81 162 70
81 163 35
81 164 8
81 165 79
81 166 30
81 167 81
81 168 68
81 169 59
81 170 28
81 171 94
81 172 85
81 173 69
81 174 80
81 175 32
81 176 11
81 177 17
81 178 40
81 179 36
81 180 10
81 181 88
81 182 45
81 183 22
81 184 4
81 185 58
81 186 67
81 187 62
81 188 21
81 189 50
81 190 53
81 191 81
81 192 18
81 193 12
81 194 20
81 195 19
81 196 33
81 197 83
81 198 18
81 199 68
81 200 86
81 201 37
81 202 33
81 203 65
81 204 93
81 205 37
81 206 85
81 207 18
81 208 88
81 209 84
81 210 6
81 211 37
81 212 56
81 213 91
81 214 47
81 215 32
81 216 66
81 217 96
81 218 40
81 219 80
81 220 61
81 221 19
81 222 56
81 223 93
81 224 64
81 225 33
81 226 7
81 227 27
81 228 39
81 229 33
81 230 18
81 231 37
81 232 70
81 233 20
81 234 44
81 235 54
81 236 69
81 237 36
81 238 9
81 239 28
81 240 58
81 241 1
81 242 41
81 243 75
81 244 50
81 245 28
81 246 27
81 247 50
81 248 98
81 249 64
81 250 60
81 251 38
81 252 97
81 253 64
81 254 83
81 255 42
81 256 65
81 257 69
81 258 33
81 259 2
81 260 8
81 261 5
81 262 71
81 263 48
81 264 44
81 265 84
81 266 12
81 267 49
81 268 82
81 269 50
81 270 80
81 271 48
81 272 1
81 273 88
81 274 68
81 275 86
81 276 15
81 277 45
81 278 5
81 279 42
81 280 60
81 281 52
81 282 23
81 283 30
81 284 77
81 285 24
81 286 23
81 287 47
81 288 68
81 289 22
81 290 91
81 291 31
81 292 85
81 293 19
81 294 54
81 295 47
81 296 3
81 297 58
81 298 38
81 299 10
82 0 39
82 1 47
82 2 26
82 3 57
82 4 5
82 5 30
82 6 8
82 7 98
82 8 48
82 9 46
82 10 80
82 11 79
82 12 81
82 13 42
82 14 47
82 15 47
82 16 53
82 17 2
82 18 20
82 19 4
82 20 29
82 21 71
82 22 88
82 23 11
82 24 92
82 25 3
82 26 71
82 27 68
82 28 2
82 29 32
82 30 15
82 31 65
82 32 67
82 33 17
82 34 51
82 35 52
82 36 85
82 37 31
82 38 37
82 39 13
82 40 43
82 41 75
82 42 50
82 43 53
82 44 10
82 45 9
82 46 96
82 47 95
82 48 6
82 49 84
82 50 19
82 51 41
82 52 44
82 53 44
82 54 4
82 55 31
82 56 54
82 57 24
82 58 71
82 59 93
82 60 26
82 61 32
82 62 5
82 63 53
82 64 18
82 65 15
82 66 86
82 67 43
82 68 86
82 69 68
82 70 83
82 71 81
82 72 63
82 73 12
82 74 94
82 75 32
82 76 71
82 77 20
82 78 92
82 79 58
82 80 68
82 81 81
82 82 79
82 83 13
82 84 22
82 85 13
82 86 86
82 87 19
82 88 80
82 89 7
82 90 63
82 91 20
82 92 54
82 93 15
82 94 45
82 95 84
82 96 0
82 97 33
82 98 10
82 99 70
82 100 3
82 101 43
82 102 4
82 103 79
82 104 67
82 105 43
82 106 90
82 107 65
82 108 32
82 109 38
82 110 70
82 111 86
82 112 76
82 113 16
82 114 52
82 115 58
82 116 87
82 117 36
82 118 82
82 119 46
82 120 95
82 121 59
82 122 33
82 123 46
82 124 8
82 125 36
82 126 61
82 127 66
82 128 23
82 129 95
82 130 35
82 131 50
82 132 48
82 133 94
82 134 73
82 135 93
82 136 11
82 137 30
82 138 4
82 139 59
82 140 70
82 141 63
82 142 56
82 143 61
82 144 52
82 145 66
82 146 66
82 147 78
82 148 82
82 149 97
82 150 32
82 151 42
82 152 94
82 153 37
82 154 72
82 155 87
82 156 82
82 157 93
82 158 38
82 159 14
82 160 79
82 161 15
82 162 39
82 163 80
82 164 92
82 165 65
82 166 15
82 167 47
82 168 26
82 169 35
82 170 68
82 171 13
82 172 86
82 173 66
82 174 43
82 175 89
82 176 66
82 177 47
82 178 39
82 179 92
82 180 75
82 181 9
82 182 5
82 183 1
82 184 88
82 185 11
82 186 42
82 187 74
82 188 52
82 189 34
82 190 32
82 191 75
82 192 94
82 193 12
82 194 61
82 195 63
82 196 33
82 197 37
82 198 95
82 199 33
82 200 39
82 201 82
82 202 13
82 203 66
82 204 91
82 205 97
82 206 25
82 207 47
82 208 94
82 209 7
82 210 78
82 211 55
82 212 77
82 213 63
82 214 86
82 215 22
82 216 3
82 217 83
82 218 29
82 219 96
82 220 94
82 221 77
82 222 90
82 223 29
82 224 23
82 225 78
82 226 86
82 227 32
82 228 23
82 229 26
82 230 4
82 231 80
82 232 34
82 233 20
82 234 24
82 235 12
82 236 77
82 237 97
82 238 63
82 239 37
82 240 79
82 241 41
82 242 83
82 243 44
82 244 32
82 245 10
82 246 38
82 247 12
82 248 83
82 249 83
82 250 84
82 251 88
82 252 55
82 253 84
82 254 15
82 255 15
82 256 79
82 257 1
82 258 90
82 259 3
82 260 83
82 261 10
82 262 45
82 263 25
82 264 82
82 265 9
82 266 32
82 267 30
82 268 34
82 269 26
82 270 78
82 271 88
82 272 40
82 273 31
82 274 24
82 275 57
82 276 32
82 277 46
82 278 30
82 279 30
82 280 12
82 281 33
82 282 37
82 283 98
82 284 67
82 285 44
82 286 94
82 287 2
82 288 85
82 289 56
82 290 72
82 291 21
82 292 40
82 293 97
82 294 32
82 295 44
82 296 61
82 297 93
82 298 91
82 299 2
83 0 28
83 1 97
83 2 83
83 3 31
83 4 79
83 5 42
83 6 64
83 7 96
83 8 81
83 9 28
83 10 76
83 11 93
83 12 2
83 13 26
83 14 51
83 15 12
83 16 76
83 17 56
83 18 61
83 19 9
83 20 23
83 21 31
83 22 64
83 23 89
83 24 80
83 25 74
83 26 10
83 27 11
83 28 74
83 29 69
83 30 23
83 31 82
83 32 57
83 33 68
83 34 1
83 35 78
83 36 31
83 37 74
83 38 21
83 39 32
83 40 0
83 41 88
83 42 98
83 43 56
83 44 23
83 45 53
83 46 2
83 47 72
83 48 4
83 49 91
83 50 88
83 51 91
83 52 84
83 53 23
83 54 37
83 55 66
83 56 53
83 57 78
83 58 1
83 59 81
83 60 8
83 61 68
83 62 38
83 63 15
83 64 46
83 65 19
83 66 90
83 67 61
83 68 23
83 69 32
83 70 14
83 71 77
83 72 86
83 73 37
83 74 33
83 75 55
83 76 63
83 77 61
83 78 25
83 79 23
83 80 24
83 81 17
83 82 95
83 83 6
83 84 64
83 85 77
83 86 66
83 87 82
83 88 49
83 89 57
83 90 35
83 91 84
83 92 34
83 93 47
83 94 63
83 95 65
83 96 76
83 97 20
83 98 0
83 99 75
83 100 91
83 101 27
83 102 78
83 103 7
83 104 98
83 105 85
83 106 63
83 107 2
83 108 96
83 109 27
83 110 57
83 111 43
83 112 39
83 113 0
83 114 44
83 115 76
83 116 45
83 117 75
83 118 11
83 119 4
83 120 74
83 121 33
83 122 93
83 123 30
83 124 2
83 125 37
83 126 20
83 127 8
83 128 38
83 129 42
83 130 89
83 131 36
83 132 63
83 133 96
83 134 30
83 135 91
83 136 60
83 137 39
83 138 67
83 139 26
83 140 43
83 141 69
83 142 40
83 143 87
83 144 30
83 145 8
83 146 30
83 147 15
83 148 4
83 149 83
83 150 30
83 151 40
83 152 89
83 153 86
83 154 32
83 155 35
83 156 2
83 157 0
83 158 77
83 159 25
83 160 34
83 161 2
83 162 55
83 163 7
83 164 82
83 165 69
83 166 62
83 167 2
83 168 30
83 169 31
83 170 29
83 171 52
83 172 67
83 173 14
83 174 80
83 175 80
83 176 26
83 177 78
83 178 40
83 179 92
83 180 95
83 181 35
83 182 28
83 183 63
83 184 95
83 185 90
83 186 2
83 187 42
83 188 7
83 189 91
83 190 83
83 191 75
83 192 89
83 193 58
83 194 62
83 195 39
83 196 46
83 197 89
83 198 54
83 199 72
83 200 78
83 201 62
83 202 59
83 203 34
83 204 79
83 205 74
83 206 29
83 207 92
83 208 54
83 209 31
83 210 98
83 211 27
83 212 69
83 213 26
83 214 4
83 215 68
83 216 31
83 217 59
83 218 38
83 219 70
83 220 21
83 221 43
83 222 34
83 223 45
83 224 15
83 225 88
83 226 39
83 227 39
83 228 66
83 229 78
83 230 98
83 231 4
83 232 42
83 233 81
83 234 88
83 235 61
83 236 40
83 237 95
83 238 90
83 239 25
83 240 66
83 241 54
83 242 18
83 243 27
83 244 90
83 245 20
83 246 68
83 247 52
83 248 92
83 249 68
83 250 92
83 251 38
83 252 24
83 253 26
83 254 15
83 255 73
83 256 90
83 257 81
83 258 51
83 259 51
83 260 81
83 261 26
83 262 65
83 263 13
83 264 28
83 265 69
83 266 88
83 267 70
83 268 38
83 269 1
83 270 50
83 271 14
83 272 9
83 273 73
83 274 52
83 275 3
83 276 59
83 277 61
83 278 44
83 279 54
83 280 15
83 281 30
83 282 70
83 283 14
83 284 83
83 285 53
83 286 89
83 287 96
83 288 0
83 289 82
83 290 40
83 291 5
83 292 5
83 293 67
83 294 23
83 295 88
83 296 6
83 297 8
83 298 74
83 299 85
84 0 51
84 1 75
84 2 50
84 3 89
84 4 26
84 5 32
84 6 52
84 7 35
84 8 21
84 9 85
84 10 92
84 11 25
84 12 28
84 13 73
84 14 39
84 15 66
84 16 30
84 17 95
84 18 97
84 19 65
84 20 56
84 21 93
84 22 64
84 23 62
84 24 77
84 25 64
84 26 84
84 27 16
84 28 42
84 29 24
84 30 96
84 31 14
84 32 9
84 33 26
84 34 46
84 35 57
84 36 4
84 37 16
84 38 31
84 39 36
84 40 47
84 41 13
84 42 64
84 43 86
84 44 72
84 45 25
84 46 28
84 47 50
84 48 54
84 49 55
84 50 16
84 51 81
84 52 94
84 53 61
84 54 35
84 55 83
84 56 58
84 57 48
84 58 36
84 59 62
84 60 61
84 61 0
84 62 66
84 63 68
84 64 11
84 65 26
84 66 38
84 67 28
84 68 96
84 69 2
84 70 22
84 71 84
84 72 54
84 73 60
84 74 70
84 75 5
84 76 53
84 77 24
84 78 83
84 79 32
84 80 81
84 81 29
84 82 39
84 83 27
84 84 53
84 85 33
84 86 96
84 87 82
84 88 34
84 89 4
84 90 84
84 91 26
84 92 59
84 93 55
84 94 47
84 95 67
84 96 55
84 97 87
84 98 22
84 99 11
84 100 86
84 101 67
84 102 25
84 103 28
84 104 96
84 105 54
84 106 62
84 107 15
84 108 77
84 109 77
84 110 12
84 111 54
84 112 35
84 113 97
84 114 76
84 115 72
84 116 22
84 117 26
84 118 75
84 119 44
84 120 39
84 121 67
84 122 65
84 123 5
84 124 44
84 125 89
84 126 6
84 127 43
84 128 57
84 129 52
84 130 32
84 131 92
84 132 76
84 133 60
84 134 75
84 135 4
84 136 16
84 137 41
84 138 43
84 139 67
84 140 16
84 141 56
84 142 53
84 143 66
84 144 47
84 145 90
84 146 56
84 147 25
84 148 47
84 149 70
84 150 98
84 151 50
84 152 91
84 153 62
84 154 25
84 155 48
84 156 54
84 157 57
84 158 6
84 159 45
84 160 85
84 161 70
84 162 97
84 163 79
84 164 19
84 165 39
84 166 22
84 167 76
84 168 27
84 169 62
84 170 51
84 171 25
84 172 45
84 173 75
84 174 64
84 175 72
84 176 5
84 177 60
84 178 67
84 179 63
84 180 5
84 181 98
84 182 41
84 183 0
84 184 3
84 185 14
84 186 85
84 187 69
84 188 10
84 189 33
84 190 28
84 191 75
84 192 20
84 193 44
84 194 93
84 195 25
84 196 27
84 197 77
84 198 95
84 199 47
84 200 25
84 201 13
84 202 98
84 203 26
84 204 14
84 205 62
84 206 31
84 207 36
84 208 12
84 209 74
84 210 77
84 211 19
84 212 25
84 213 47
84 214 13
84 215 45
84 216 83
84 217 43
84 218 43
84 219 96
84 220 5
84 221 63
84 222 29
84 223 6
84 224 23
84 225 43
84 226 40
84 227 3
84 228 55
84 229 91
84 230 59
84 231 30
84 232 34
84 233 58
84 234 2
84 235 82
84 236 14
84 237 58
84 238 57
84 239 58
84 240 18
84 241 52
84 242 64
84 243 1
84 244 79
84 245 71
84 246 26
84 247 74
84 248 58
84 249 93
84 250 40
84 251 20
84 252 13
84 253 48
84 254 84
84 255 79
84 256 42
84 257 17
84 258 45
84 259 81
84 260 22
84 261 18
84 262 3
84 263 88
84 264 14
84 265 73
84 266 28
84 267 88
84 268 89
84 269 26
84 270 54
84 271 3
84 272 88
84 273 88
84 274 64
84 275 78
84 276 64
84 277 27
84 278 36
84 279 58
84 280 55
84 281 70
84 282 28
84 283 15
84 284 76
84 285 1
84 286 89
84 287 39
84 288 87
84 289 38
84 290 80
84 291 83
84 292 51
84 293 64
84 294 91
84 295 15
84 296 65
84 297 28
84 298 15
84 299 76
85 0 31
85 1 33
85 2 43
85 3 4
85 4 72
85 5 62
85 6 89
85 7 65
85 8 16
85 9 78
85 10 33
85 11 86
85 12 72
85 13 60
85 14 22
85 15 75
85 16 64
85 17 60
85 18 28
85 19 24
85 20 49
85 21 17
85 22 38
85 23 92
85 24 12
85 25 91
85 26 44
85 27 20
85 28 38
85 29 68
85 30 74
85 31 46
85 32 36
85 33 12
85 34 1
85 35 48
85 36 82
85 37 60
85 38 90
85 39 69
85 40 93
85 41 97
85 42 73
85 43 83
85 44 32
85 45 28
85 46 78
85 47 72
85 48 40
85 49 53
85 50 98
85 51 67
85 52 0
85 53 34
85 54 73
85 55 24
85 56 67
85 57 90
85 58 78
85 59 64
85 60 21
85 61 74
85 62 98
85 63 66
85 64 19
85 65 10
85 66 22
85 67 36
85 68 23
85 69 21
85 70 49
85 71 48
85 72 88
85 73 50
85 74 43
85 75 52
85 76 53
85 77 37
85 78 17
85 79 35
85 80 76
85 81 24
85 82 44
85 83 35
85 84 58
85 85 59
85 86 8
85 87 45
85 88 51
85 89 36
85 90 46
85 91 41
85 92 59
85 93 36
85 94 57
85 95 79
85 96 66
85 97 38
85 98 16
85 99 23
85 100 51
85 101 38
85 102 26
85 103 93
85 104 26
85 105 33
85 106 95
85 107 42
85 108 81
85 109 87
85 110 64
85 111 16
85 112 16
85 113 11
85 114 81
85 115 98
85 116 83
85 117 7
85 118 52
85 119 47
85 120 77
85 121 91
85 122 77
85 123 34
85 124 65
85 125 83
85 126 43
85 127 36
85 128 91
85 129 50
85 130 0
85 131 22
85 132 24
85 133 1
85 134 34
85 135 59
85 136 68
85 137 27
85 138 39
85 139 5
85 140 33
85 141 83
85 142 77
85 143 41
85 144 93
85 145 71
85 146 31
85 147 17
85 148 50
85 149 26
85 150 23
85 151 69
85 152 89
85 153 35
85 154 79
85 155 21
85 156 92
85 157 20
85 158 25
85 159 9
85 160 67
85 161 59
85 162 95
85 163 15
85 164 70
85 165 86
85 166 43
85 167 17
85 168 70
85 169 13
85 170 12
85 171 86
85 172 12
85 173 48
85 174 95
85 175 63
85 176 43
85 177 27
85 178 90
85 179 2
